StressSampleID,StationID,StressSampleDate,StdParamName,ResultValue
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PCB_118_pg_g,6.77
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PCB_128_166_pg_g,3.09
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PCB_129_138_160_163_pg_g,17.9
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PCB_132_pg_g,2.39
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PCB_135_151_154_pg_g,4.06
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PCB_141_pg_g,2.28
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PCB_146_pg_g,3.96
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PCB_147_149_pg_g,8.35
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PCB_153_168_pg_g,16.7
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PCB_170_pg_g,3.4
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PCB_174_pg_g,3.97
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PCB_177_pg_g,2.23
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PCB_178_pg_g,2.19
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PCB_179_pg_g,1.98
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PCB_180_193_pg_g,10.7
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PCB_183_185_pg_g,2.85
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PCB_187_pg_g,9.99
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PCB_194_pg_g,4.43
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PCB_198_199_pg_g,12.4
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PCB_202_pg_g,3.96
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PCB_203_pg_g,5.73
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PCB_206_pg_g,7.82
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PCB_208_pg_g,4.65
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PCB_209_pg_g,3.54
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PCB_005_pg_g,0.103
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PCB_007_pg_g,0.0934
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PCB_009_pg_g,0.0892
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PCB_010_pg_g,0.0874
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PCB_014_pg_g,0.101
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PCB_023_pg_g,0.049
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PCB_024_pg_g,0.049
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PCB_027_pg_g,0.049
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PCB_034_pg_g,0.049
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PCB_036_pg_g,0.049
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PCB_038_pg_g,0.049
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PCB_043_pg_g,0.0546
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PCB_046_pg_g,0.049
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PCB_054_pg_g,0.049
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PCB_055_pg_g,0.049
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PCB_057_pg_g,0.0499
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PCB_058_pg_g,0.049
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PCB_067_pg_g,0.049
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PCB_073_pg_g,0.049
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PCB_078_pg_g,0.049
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PCB_080_pg_g,0.049
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PCB_081_pg_g,0.049
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PCB_089_pg_g,0.0727
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PCB_094_pg_g,0.0825
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PCB_096_pg_g,0.0502
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PCB_103_pg_g,0.0658
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PCB_104_pg_g,0.049
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PCB_106_pg_g,0.0629
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PCB_111_pg_g,0.049
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PCB_112_pg_g,0.049
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PCB_121_pg_g,0.0505
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PCB_127_pg_g,0.0554
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PCB_131_pg_g,0.147
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PCB_142_pg_g,0.149
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PCB_145_pg_g,0.049
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PCB_150_pg_g,0.049
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PCB_152_pg_g,0.049
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PCB_155_pg_g,0.049
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PCB_161_pg_g,0.0887
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PCB_165_pg_g,0.105
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PCB_169_pg_g,0.086
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PCB_184_pg_g,0.049
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PCB_186_pg_g,0.049
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PCB_192_pg_g,0.049
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PCB_204_pg_g,0.049
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PCB_001_pg_g,1.96
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PCB_002_pg_g,1.96
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PCB_004_pg_g,1.96
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PCB_008_pg_g,1.96
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PCB_011_pg_g,2.34
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PCB_015_pg_g,1.96
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PCB_016_pg_g,1.96
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PCB_017_pg_g,1.96
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PCB_018_030_pg_g,1.96
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PCB_019_pg_g,1.96
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PCB_020_028_pg_g,1.96
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PCB_021_033_pg_g,1.96
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PCB_022_pg_g,1.96
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PCB_026_029_pg_g,1.96
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PCB_031_pg_g,1.96
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PCB_032_pg_g,1.96
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PCB_044_047_065_pg_g,1.96
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PCB_045_051_pg_g,1.96
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PCB_048_pg_g,1.96
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PCB_049_069_pg_g,1.96
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PCB_050_053_pg_g,1.96
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PCB_052_pg_g,2
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PCB_060_pg_g,1.96
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PCB_061_070_074_076_pg_g,3.07
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PCB_064_pg_g,1.96
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PCB_066_pg_g,1.96
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PCB_012_013_pg_g,0.135
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PCB_035_pg_g,0.064
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PCB_037_pg_g,0.313
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PCB_040_041_071_pg_g,0.431
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PCB_042_pg_g,0.269
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PCB_056_pg_g,0.411
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PCB_059_062_075_pg_g,0.106
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PCB_063_pg_g,0.09
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PCB_068_pg_g,0.15
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PCB_072_pg_g,0.105
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PCB_077_pg_g,0.52
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PCB_079_pg_g,0.127
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PCB_082_pg_g,0.27
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PCB_088_091_pg_g,0.601
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PCB_092_pg_g,1.15
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PCB_107_124_pg_g,0.569
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PCB_122_pg_g,0.103
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PCB_123_pg_g,0.262
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PCB_126_pg_g,0.213
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PCB_130_pg_g,1.23
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PCB_133_pg_g,0.466
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PCB_136_pg_g,0.782
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PCB_137_pg_g,1.11
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PCB_139_140_pg_g,0.293
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PCB_156_157_pg_g,1.68
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PCB_158_pg_g,1.24
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PCB_159_pg_g,0.278
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PCB_162_pg_g,0.206
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PCB_164_pg_g,1.32
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PCB_167_pg_g,1.02
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PCB_171_173_pg_g,0.783
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PCB_172_pg_g,1.51
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PCB_176_pg_g,0.348
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PCB_182_pg_g,0.187
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PCB_189_pg_g,0.314
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PCB_191_pg_g,0.174
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PCB_195_pg_g,1.19
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PCB_196_pg_g,1.94
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PCB_197_200_pg_g,1.21
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PCB_201_pg_g,0.902
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PCB_205_pg_g,0.244
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PCB_003_pg_g,0.367
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PCB_006_pg_g,0.146
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PCB_025_pg_g,0.076
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PCB_039_pg_g,0.056
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PCB_084_pg_g,0.479
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PCB_086_087_097_108_119_125_pg_g,4.48
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PCB_109_pg_g,0.634
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PCB_114_pg_g,0.111
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PCB_120_pg_g,0.14
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PCB_134_143_pg_g,0.324
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PCB_144_pg_g,0.356
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PCB_148_pg_g,0.085
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PCB_175_pg_g,0.258
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PCB_181_pg_g,0.122
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PCB_188_pg_g,0.099
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PCB_190_pg_g,0.528
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PCB_207_pg_g,0.731
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PBDE_047_pg_g,21.8
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PBDE_007_pg_g,0.288
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PBDE_008_011_pg_g,0.215
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PBDE_010_pg_g,0.318
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PBDE_012_013_pg_g,0.187
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PBDE_017_025_pg_g,0.288
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PBDE_030_pg_g,0.3
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PBDE_032_pg_g,0.236
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PBDE_035_pg_g,0.189
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PBDE_051_pg_g,0.454
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PBDE_071_pg_g,0.691
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PBDE_075_pg_g,0.566
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PBDE_077_pg_g,0.49
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PBDE_085_pg_g,1.91
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PBDE_105_pg_g,2.85
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PBDE_116_pg_g,4.22
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PBDE_119_120_pg_g,1.94
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PBDE_126_pg_g,1.28
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PBDE_128_pg_g,49.8
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PBDE_138_166_pg_g,5.96
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PBDE_140_pg_g,3.29
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PBDE_153_pg_g,3.18
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PBDE_154_pg_g,3.76
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PBDE_155_pg_g,1.83
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PBDE_181_pg_g,3.33
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PBDE_183_pg_g,1.54
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PBDE_184_pg_g,1.28
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PBDE_190_pg_g,5.64
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PBDE_191_pg_g,2.82
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PBDE_203_pg_g,3.07
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PBDE_207_pg_g,10.5
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PBDE_208_pg_g,12.9
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PBDE_209_pg_g,99.1
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PBDE_099_pg_g,12.7
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PBDE_028_033_pg_g,0.887
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PBDE_037_pg_g,0.824
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PBDE_079_pg_g,0.534
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PBDE_100_pg_g,4.32
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PBDE_015_pg_g,0.718
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PBDE_049_pg_g,1.71
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PBDE_066_pg_g,1.82
RSM06600_007971_DCE_2015_0806_11_48,RSM06600_007971,8/6/2015,PBDE_206_pg_g,9.55
PSS05515_007726_DCE_2020_0727_12_41,PSS05515_007726,7/27/2020,Solids_PCT,43.9
PSS05515_007726_DCE_2020_0727_12_41,PSS05515_007726,7/27/2020,TOC_PCT,2.68
PSS05515_007726_DCE_2020_0727_12_41,PSS05515_007726,7/27/2020,Arsenic_mg_kg,11.1
PSS05515_007726_DCE_2020_0727_12_41,PSS05515_007726,7/27/2020,Cadmium_mg_kg,0.711
PSS05515_007726_DCE_2020_0727_12_41,PSS05515_007726,7/27/2020,Chromium_mg_kg,32.1
PSS05515_007726_DCE_2020_0727_12_41,PSS05515_007726,7/27/2020,Copper_mg_kg,45.9
PSS05515_007726_DCE_2020_0727_12_41,PSS05515_007726,7/27/2020,Lead_mg_kg,56.3
PSS05515_007726_DCE_2020_0727_12_41,PSS05515_007726,7/27/2020,Zinc_mg_kg,259
PSS05515_007726_DCE_2020_0727_12_41,PSS05515_007726,7/27/2020,PBDE_209_ug_kg,4.1
PSS05515_007726_DCE_2020_0727_12_41,PSS05515_007726,7/27/2020,PBDE_049_ug_kg,0.227
PSS05515_007726_DCE_2020_0727_12_41,PSS05515_007726,7/27/2020,PBDE_066_ug_kg,0.227
PSS05515_007726_DCE_2020_0727_12_41,PSS05515_007726,7/27/2020,PBDE_071_ug_kg,0.227
PSS05515_007726_DCE_2020_0727_12_41,PSS05515_007726,7/27/2020,PBDE_100_ug_kg,0.227
PSS05515_007726_DCE_2020_0727_12_41,PSS05515_007726,7/27/2020,PBDE_138_ug_kg,0.455
PSS05515_007726_DCE_2020_0727_12_41,PSS05515_007726,7/27/2020,PBDE_153_ug_kg,0.455
PSS05515_007726_DCE_2020_0727_12_41,PSS05515_007726,7/27/2020,PBDE_154_ug_kg,0.455
PSS05515_007726_DCE_2020_0727_12_41,PSS05515_007726,7/27/2020,PBDE_183_ug_kg,0.455
PSS05515_007726_DCE_2020_0727_12_41,PSS05515_007726,7/27/2020,PBDE_184_ug_kg,0.455
PSS05515_007726_DCE_2020_0727_12_41,PSS05515_007726,7/27/2020,PBDE_191_ug_kg,0.455
PSS05515_007726_DCE_2020_0727_12_41,PSS05515_007726,7/27/2020,PBDE_047_ug_kg,0.225
PSS05515_007726_DCE_2020_0727_12_41,PSS05515_007726,7/27/2020,PBDE_099_ug_kg,0.169
PSS05515_007726_DCE_2020_0727_12_41,PSS05515_007726,7/27/2020,Naphthalene_1_6_7_Trimethyl_ug_kg,2.42
PSS05515_007726_DCE_2020_0727_12_41,PSS05515_007726,7/27/2020,Methylnaphthalene_1_ug_kg,1.77
PSS05515_007726_DCE_2020_0727_12_41,PSS05515_007726,7/27/2020,Methylphenanthrene_1_ug_kg,3.81
PSS05515_007726_DCE_2020_0727_12_41,PSS05515_007726,7/27/2020,Naphthalene_2_6_dimethyl_ug_kg,2.35
PSS05515_007726_DCE_2020_0727_12_41,PSS05515_007726,7/27/2020,Methylfluoranthene_2_ug_kg,2.69
PSS05515_007726_DCE_2020_0727_12_41,PSS05515_007726,7/27/2020,Methylnaphthalene_2_ug_kg,2.7
PSS05515_007726_DCE_2020_0727_12_41,PSS05515_007726,7/27/2020,Methylphenanthrene_2_ug_kg,4.03
PSS05515_007726_DCE_2020_0727_12_41,PSS05515_007726,7/27/2020,Fluorene_9h_1_Methyl_ug_kg,0.776
PSS05515_007726_DCE_2020_0727_12_41,PSS05515_007726,7/27/2020,Acenaphthylene_ug_kg,1.24
PSS05515_007726_DCE_2020_0727_12_41,PSS05515_007726,7/27/2020,Anthracene_ug_kg,3.13
PSS05515_007726_DCE_2020_0727_12_41,PSS05515_007726,7/27/2020,Benz_a_anthracene_ug_kg,13.7
PSS05515_007726_DCE_2020_0727_12_41,PSS05515_007726,7/27/2020,Benzo_k_fluoranthene_ug_kg,12.6
PSS05515_007726_DCE_2020_0727_12_41,PSS05515_007726,7/27/2020,Benzo_e_pyrene_ug_kg,22
PSS05515_007726_DCE_2020_0727_12_41,PSS05515_007726,7/27/2020,Carbazole_ug_kg,2.67
PSS05515_007726_DCE_2020_0727_12_41,PSS05515_007726,7/27/2020,Chrysene_ug_kg,29.4
PSS05515_007726_DCE_2020_0727_12_41,PSS05515_007726,7/27/2020,Dibenzofuran_ug_kg,1.76
PSS05515_007726_DCE_2020_0727_12_41,PSS05515_007726,7/27/2020,Dibenzothiophene_ug_kg,1.08
PSS05515_007726_DCE_2020_0727_12_41,PSS05515_007726,7/27/2020,Fluoranthene_ug_kg,33.3
PSS05515_007726_DCE_2020_0727_12_41,PSS05515_007726,7/27/2020,Naphthalene_ug_kg,3.89
PSS05515_007726_DCE_2020_0727_12_41,PSS05515_007726,7/27/2020,Perylene_ug_kg,26.4
PSS05515_007726_DCE_2020_0727_12_41,PSS05515_007726,7/27/2020,Phenanthrene_ug_kg,15.9
PSS05515_007726_DCE_2020_0727_12_41,PSS05515_007726,7/27/2020,Pyrene_ug_kg,29
PSS05515_007726_DCE_2020_0727_12_41,PSS05515_007726,7/27/2020,PCN_002_ug_kg,0.925
PSS05515_007726_DCE_2020_0727_12_41,PSS05515_007726,7/27/2020,Methylchrysene_5_ug_kg,0.462
PSS05515_007726_DCE_2020_0727_12_41,PSS05515_007726,7/27/2020,Di_2_ethylhexyl_phthalate_ug_kg,23.6
PSS05515_007726_DCE_2020_0727_12_41,PSS05515_007726,7/27/2020,Butyl_benzyl_phthalate_ug_kg,11.6
PSS05515_007726_DCE_2020_0727_12_41,PSS05515_007726,7/27/2020,Diethyl_phthalate_ug_kg,4.62
PSS05515_007726_DCE_2020_0727_12_41,PSS05515_007726,7/27/2020,Dimethyl_phthalate_ug_kg,4.62
PSS05515_007726_DCE_2020_0727_12_41,PSS05515_007726,7/27/2020,Dibutyl_phthalate_ug_kg,7.86
PSS05515_007726_DCE_2020_0727_12_41,PSS05515_007726,7/27/2020,Di_n_octyl_phthalate_ug_kg,11.6
PSS05515_007726_DCE_2020_0727_12_41,PSS05515_007726,7/27/2020,Phenanthrene_3_6_Dimethyl_ug_kg,0.462
PSS05515_007726_DCE_2020_0727_12_41,PSS05515_007726,7/27/2020,Biphenyl_1_1pr_ug_kg,1.16
PSS05515_007726_DCE_2020_0727_12_41,PSS05515_007726,7/27/2020,Acenaphthene_ug_kg,0.745
PSS05515_007726_DCE_2020_0727_12_41,PSS05515_007726,7/27/2020,Methyldibenzothiophene_4_ug_kg,1.02
PSS05515_007726_DCE_2020_0727_12_41,PSS05515_007726,7/27/2020,Fluorene_ug_kg,1.55
